bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
educational activities,951,1353,9,0.018518518518518517,0.02127659574468085,18.157319545745853,-3.841302253980942,14.864036809602661,14.992159697672939,4.75167982606305,11.091529828947673,-1.8340128877694064,0.006361075989371562,0.009023834939184596
other characters,8884,266,11,0.1,0.004545454545454545,18.356102235615253,-5.244157402306199,12.953153134994302,13.274658902646484,4.164157985046965,11.08302122232156,-2.1835003088528686,0.037409887332548714,0.0011675912171750964
striking pattern,80,559,11,0.07692307692307693,0.5,55.217094719409936,-1.4496432242330968,94.67155428989797,101.97014497948419,9.887801530364582,16.806664767639177,-2.6542890242107577,0.01927747511147201,0.12073400503955825
national currencies,1907,10,10,1.0,0.01492537313432836,54.04604451358318,-3.2757520488285286,100.1286576708627,142.08018962250608,10.979913351145079,17.623769540919806,-1.0460088932154072,0.49950511789067603,0.005213887729716402
wishful thinking,10,250,10,0.1111111111111111,1.0,71.54180751740931,-0.4854268271702417,272.1176241078676,392.4689039888935,13.91121819479575,20.555074384570478,-1.0216512475319814,0.038458942101531335,0.499935095044221
private sectors,1014,187,11,0.09090909090909093,0.04,41.84224151819944,-2.3373454512527925,47.690265459005545,49.359224492421475,7.803697701204157,14.72256093847875,-1.7402051577424027,0.05529235326097145,0.010683157616069229
international environment,2077,874,9,0.03125,0.016129032258064516,15.591936416924,-4.195911375102031,12.322790018210018,12.424741748068213,4.255152510554905,10.595002513439528,-2.4244407570143913,0.009653550758112386,0.004087606497162415
different countries,2783,1547,11,0.018518518518518517,0.0125,13.210764847695827,-4.1685996039757445,9.283844974534226,9.347991104609378,3.298751423314493,10.217614660589089,-2.1085563852640603,0.006338286623981904,0.003535511202389417
anal length,37,313,11,0.08333333333333333,0.5,67.37704779952765,-0.6202955738334369,173.04421794146268,200.54061086185772,11.836961885533569,18.75582512280816,-1.3832767272396909,0.033941010819267224,0.22908540699111865
kinetic energy,34,527,11,0.05263157894736842,0.5,63.171219520270824,-1.2684888359259021,138.66409720526443,161.19566758585484,11.20731210520758,18.12617534248217,-1.3601843678343968,0.020437269085257784,0.2443076346362975
formative years,24,4363,10,0.01,1.0,41.040240898728364,-4.461724991502711,50.70000699345814,60.449166231493244,8.522863315247545,15.166719505022268,-2.3486286314953726,0.002280528420192436,0.2929861340186739
explanatory variables,36,628,10,0.05,0.3333333333333333,54.76986511051655,-1.7739963251111734,114.47131582274359,130.43600474161437,10.73438482401126,17.378241013785985,-1.3265443567141166,0.015664634358293055,0.2172282790976031
recent changes,1149,1059,10,0.03448275862068965,0.037037037037037035,21.518397681415077,-3.4776773275653072,17.064213800995148,17.229330089921255,4.984280617706752,11.628136807481475,-2.743424741471268,0.00905630338084545,0.00835324803725489
intensive agriculture,103,92,11,0.14285714285714285,0.25,69.71386966109276,0.1573120048301153,199.1673965055611,221.71782544295584,12.126371614854904,19.0452348521295,-1.028522509506731,0.10676937464249396,0.09646734206664656
social experience,5779,1453,11,0.018518518518518517,0.008695652173913044,7.759780935943128,-4.905697792695684,5.931288838980076,5.976174371488029,2.3350109558866916,9.253874193161288,-2.413664879363796,0.006015468806698258,0.0015227174653792582
imagined partners,51,151,10,0.08333333333333333,0.5,64.21534098684789,-0.15055967657538125,197.98321425108142,223.58925736531486,12.288100493048628,18.931956682823348,-1.1658814532032131,0.062098559947154276,0.16389522262859255
catalytic converters,9,9,9,1.0,1.0,87.50821451097727,2.1699250014423126,981.2573567031852,1962.528471131056,18.707077478015524,25.04692748090015,0.0,0.4999976632753869,0.4999976632753869
sexual interactions,1314,166,10,0.14285714285714285,0.0196078431372549,36.012441791594036,-2.9068905956085187,40.40928103139605,41.78913254781517,7.464141582675945,14.107997772450668,-1.8099130196333688,0.056477135579683035,0.007509772260116919
important issue,3728,1182,10,0.047619047619047616,0.01282051282051282,11.091031074523926,-4.623515741490549,8.221775279698269,8.281901453663652,3.1277301095133883,9.771586299288114,-3.292188923370419,0.007422272195093853,0.0023684309976028817
old people,800,4256,10,0.010869565217391304,0.05,13.089056968688965,-4.6656201640663815,9.610384359629997,9.69021594672533,3.4997919490692873,10.143648138844009,-2.918005722098285,0.002136450062519211,0.011241885031757515
psychological problems,449,1907,9,0.014285714285714284,0.043478260869565216,21.210648655891422,-3.8732542167572825,18.377782629627088,18.61276683393833,5.3392667178462485,11.67911672073087,-1.881870880691726,0.004580722734112499,0.01915577291251001
environmental effects,959,1181,10,0.03225806451612903,0.023809523809523808,22.119118504226208,-3.4329594072761065,17.720950332711453,17.897972415845032,5.0877503199299134,11.731606509704635,-2.1631808823241947,0.008147376035739447,0.010013380521390256
political debate,5244,402,11,0.1111111111111111,0.005917159763313609,19.45077057927847,-4.549760805643424,13.903071239544568,14.137428108928654,4.328930436694454,11.247793673969047,-2.438378095646577,0.025274699100067254,0.0019888814785243604
public life,241,2896,11,0.013888888888888888,0.08333333333333333,29.60071186721325,-3.7063889844722784,24.78630754120155,25.405787933738484,5.9236988747819685,12.842562112056562,-1.8985193725954648,0.003721401204675,0.042899450781078985
other benefits,8884,595,11,0.05882352941176471,0.004545454545454545,11.43121837824583,-5.295000415474751,8.115211389722006,8.226765761357218,3.0026945623528496,9.921557799627443,-2.457937154554629,0.015850511178326792,0.0010821898433056255
mutual recognition,206,506,10,0.0625,0.125,42.39719462394714,-1.8718436485093173,58.614716426045845,60.61974396712512,8.52943647246767,15.173292662242394,-2.0972123881693383,0.019326362666735642,0.04616493739626353
common ground,1322,235,9,0.16666666666666666,0.02631578947368421,28.934805743396282,-3.281286110390017,30.70347142764615,31.409501117286386,6.80190407282746,13.141754075712084,-2.822691750928911,0.03654212399058007,0.006700822312087411
proposed action,178,1032,10,0.028571428571428567,0.16666666666666666,37.504751712083824,-2.6205864104518777,44.11534305633486,45.566128586302575,7.711969887955547,14.355826077730269,-2.1687597796280333,0.009550715790364931,0.052923616088602216
various components,1132,211,11,0.125,0.03571428571428571,39.684056356549256,-2.4958219985326204,42.59917064769528,43.92802487025163,7.470676666556069,14.389539903830665,-2.1761627947874143,0.04925572719060245,0.009569016688033992
educational policy,951,2255,9,0.018518518518518517,0.02127659574468085,14.367969244718552,-4.3147860256433415,11.229593504763649,11.312813664333028,4.014714231896844,10.354564234781467,-2.3448385115353974,0.0037284114916209038,0.008789861885348738
native communities,213,217,11,0.06666666666666668,0.1111111111111111,55.14333581179381,-0.9013157251405931,95.41010827693987,100.30340700301286,9.840173245424818,16.75903648269941,-1.0401241952147142,0.04819031448156022,0.049050804872853626
social history,5779,1805,11,0.022222222222222227,0.008695652173913044,6.153435409069061,-4.974058986355997,5.005252748862613,5.040269903465625,2.022046821745,8.940910059019592,-2.8129166433544484,0.004559076326979426,0.0014314026148787998
mental disorders,445,90,9,0.25,0.0625,44.60569743067026,-1.7712856673500823,83.20520285754677,88.16093109891867,9.757412858716712,16.097262861601337,-2.0445517144643945,0.0907935659363561,0.019800421791539447
central question,970,1551,11,0.03571428571428571,0.029411764705882356,22.589306473731995,-3.3934525094155124,16.808773691694903,16.97368794213859,4.815610189984555,11.73447342725915,-2.569595654285861,0.006790469357779578,0.010810513526825945
cultural groups,1119,2232,10,0.013888888888888888,0.02631578947368421,15.581690423190595,-4.0751047222094865,11.524693816264312,11.610669969695106,3.9468149415396185,10.590671131314343,-2.2114215670825943,0.004169854246660358,0.008278222503637859
domestic politics,505,739,10,0.037037037037037035,0.043478260869565216,31.528318770229816,-2.6599245584023783,31.282469508727488,31.813133401988654,6.689360442559893,13.333216632334619,-1.7933550823019917,0.0132200355149647,0.019225641033072564
current level,915,1735,9,0.022727272727272728,0.03571428571428571,16.587091833353046,-4.04169294829996,13.267111308637284,13.37469921722915,4.448579600263123,10.788429603147748,-2.7668434588905764,0.004923039326192431,0.00928999294096117
spectral lines,24,281,10,0.08333333333333333,1.0,64.69690652936697,-0.7004397181410922,197.25110730883583,238.928333118012,12.47954175340312,19.123397943177842,-1.7263316639055997,0.034358029927017746,0.294044694475666
intrinsic value,54,1163,10,0.037037037037037035,0.5,46.285514757037156,-2.628773595201645,71.48759044006255,78.17335837520004,9.260407690708512,15.904263880483233,-2.4535879665305735,0.008511129006238712,0.15594813369796084
military training,1252,651,9,0.04,0.0196078431372549,21.601183608174324,-3.5677918007809017,18.896248144407238,19.105808238877472,5.410394900801897,11.750244903686518,-2.065856581603648,0.0133114041524782,0.006968197793000624
cellular foams,39,18,11,0.5,0.5,91.92600201815368,1.6150824890974915,566.9056702813642,814.7701273527556,15.881106877790575,22.799970115065175,-0.3718484973091794,0.3793002190997995,0.21999532656169432
visual cues,369,31,9,0.3333333333333333,0.06666666666666668,53.718949392437935,-1.3675091291962582,143.58005605631686,165.09775827868484,11.565254164452881,17.9051041673375,-1.1436722040829148,0.2249042032448879,0.02380147513738595
old woman,800,638,10,0.0625,0.05,28.861932836472988,-2.8659188145522125,26.719466819490382,27.10666836707512,6.237661770805607,12.881517960580332,-2.769458829230853,0.01522443255978441,0.01218005824858994
poor health,473,824,11,0.043478260869565216,0.09090909090909093,35.15694908797741,-2.44636561197695,33.634200162687485,34.2595047435862,6.7642371975725215,13.683100434847114,-2.5440858840771434,0.013050859627408705,0.022513377868017617
dramatic play,176,391,9,0.07692307692307693,0.125,40.55175741761923,-1.852442811586142,64.79112361736308,67.19539834293624,8.9764710649555,15.316321067840125,-2.100351501209706,0.02245430603326521,0.04854714101363895
negative attitude,441,368,10,0.08333333333333333,0.047619047619047616,38.642971776425846,-2.0513721017210256,47.3212550050873,48.511411797715944,7.890733772730668,14.534589962505386,-1.8625285401162623,0.026340539790126846,0.02207741183410511
utopian vision,9,395,9,0.07142857142857142,1.0,60.87800555676222,-1.3812491858225604,207.08156404012797,296.1920363556492,13.251293636393376,19.591143639278,-1.1426038579496438,0.02227489099815917,0.4998974540301994
specific information,1103,1885,11,0.02,0.02325581395348837,19.64036951214075,-3.6366845343724705,14.113619758049431,14.234999366266296,4.3488682143477275,11.26773145162232,-2.078458452417164,0.005515390500979665,0.0093851510284086
new moon,4878,51,11,0.25,0.005649717514124294,38.6142438724637,-4.354640996687567,38.930092223798106,43.05447297578443,7.411934713327457,14.330797950602047,-1.0660815722097303,0.17615444915171652,0.0022367075697167856
normal children,290,2451,10,0.016666666666666666,0.09090909090909093,25.98656789213419,-3.7871189828133454,22.402409984434083,22.84176183148478,5.759866715463427,12.403722905238151,-2.37672228550007,0.003988099899471248,0.03269736855192644
indirect effects,92,1181,9,0.03225806451612903,0.5,36.87612604349852,-2.9944232824225665,50.771135341352434,53.409116173913525,8.31757227544598,14.657422278330605,-3.0743218535288723,0.007539139206555136,0.0888023739718189
minor role,71,2268,9,0.020408163265306117,0.5,33.72133393585682,-3.8628860403655434,41.16657407543632,43.79872973228177,7.749975436453239,14.089825439337867,-3.0099169085459474,0.003934135305861671,0.11191149056879904
public transport,241,44,9,0.3333333333333333,0.08333333333333333,54.550281308591366,-0.9033239805883262,153.38592628915526,171.47580930155672,11.674606526032887,18.01445652891752,-1.2910184742803674,0.1697487522311498,0.0359885761168144
economic integration,2895,250,11,0.125,0.010638297872340424,29.2671469822526,-3.7100379147535953,24.3442438487884,24.950598487916327,5.87130218055645,12.790165417831044,-2.073674438322761,0.04139451024675347,0.003720366895563096
low priority,717,110,9,0.16666666666666666,0.038461538461538464,39.413584657013416,-2.382957528284922,59.94237398958292,62.7550240037976,8.779738458673586,15.119588461558205,-1.8312510444700607,0.07544412725390012,0.012368134996297794
real interest,928,1458,10,0.02631578947368421,0.04,20.629565164446827,-3.588564737401352,16.126550507005433,16.277864024231516,4.831174574890691,11.475030764665412,-2.6562204747721263,0.006571104306047132,0.01028257378442552
great powers,1171,247,9,0.07692307692307693,0.03225806451612903,29.49247000366449,-3.1479900309384266,31.856439243910607,32.57207739390345,6.905034888814257,13.244884891698884,-2.1816159836065734,0.03485230786269239,0.007562992497812932
cultural norms,1119,195,9,0.16666666666666666,0.02631578947368421,31.64109869301319,-3.0395283641866366,36.57608588142847,37.57825690939785,7.311602846174145,13.651452849058769,-2.4693954832487925,0.04382719800485944,0.007928096815846108
original acquisition,503,169,11,0.14285714285714285,0.1111111111111111,49.40316167473793,-1.5199286153036666,70.81779706607064,73.89734775592949,8.961140072007424,15.880003309282017,-2.411563613034539,0.0609805309170892,0.02135690153731858
real terms,928,618,11,0.045454545454545456,0.04,31.54074448347092,-2.6958466068406137,27.6983889660642,28.121530103054933,6.206990075063188,13.125853312337785,-2.153811366420633,0.017247191516835417,0.011554160266135777
economic thought,2895,266,9,0.1,0.010638297872340424,21.973757401108738,-4.294507298253351,19.309557381105954,19.68725660511231,5.492297412522363,11.832147415406986,-2.3139076688523064,0.031976189104294395,0.0030301149676338463
new name,4878,647,10,0.05882352941176471,0.005649717514124294,13.6804603561759,-4.793115555274348,10.038248934820349,10.147190454949856,3.60923462955651,10.253090819331232,-2.3503036106586297,0.013955794465213852,0.0018778697994980011
inner world,211,3447,11,0.019230769230769232,0.125,29.18623895943165,-3.926626813669781,24.19241506888016,24.867845749527604,5.864209326020682,12.783072563295276,-2.670641894134928,0.003126249159481134,0.04865538218227452
critical value,834,1163,9,0.037037037037037035,0.038461538461538464,20.285658277571198,-3.6367141205307054,17.263295668665897,17.431665015729966,5.159388525982268,11.499238528866892,-2.8366089961791614,0.007462690778685672,0.010374290281590726
relational model,28,1321,11,0.025,1.0,56.04122097045183,-2.5021496185046312,94.6002784710763,112.13130546304991,10.161664424790702,17.080527662065293,-2.033678814986852,0.00825098848421322,0.2817084195988214
personal interest,1075,1458,9,0.02631578947368421,0.02564102564102564,16.68436773866415,-3.976997180717848,13.363946806699841,13.469528292404675,4.467031532096391,10.806881534981015,-2.5692998926018955,0.005855937780053181,0.007924176000021238
psychosocial determinists,99,16,9,0.5,0.16666666666666666,68.08651987463236,0.2845675673834352,339.8942198699752,443.7789876182154,14.41757086082054,20.757420863705164,-0.4883527679139321,0.3599742966298728,0.08332917916379337
early morning,1444,122,10,0.14285714285714285,0.028571428571428567,37.77135793864728,-2.9873208659292536,44.573654777309955,46.55185068813567,7.772338209895143,14.416194399669866,-1.9727649676532095,0.07538280090797883,0.006845904421147751
active duty,501,211,10,0.1111111111111111,0.07692307692307693,42.279474571347244,-1.8718436485093173,58.228436265203285,60.19765237514742,8.509164592442806,15.153020782217533,-2.201120113775084,0.04511880772227303,0.019514691286928308
small quantities,1452,98,9,0.5,0.028571428571428567,34.80248836427927,-3.274859841230583,44.4712648000966,46.639404120754406,7.928391898789193,14.268241901673814,-3.2227202773335155,0.08373529915061721,0.006134720524315322
verbal expressions,305,234,9,0.1111111111111111,0.07142857142857142,40.290637910366065,-1.781683514455407,63.80203144350289,65.97972373583822,8.923897328866499,15.26374733175112,-1.944901830341196,0.03695785412164671,0.028601669091200668
international life,2077,2896,11,0.013888888888888888,0.016129032258064516,10.410933881998062,-4.3674057254051855,7.507009143434442,7.550791214971192,2.8163027101672826,9.735165947441876,-2.410174527723832,0.0032449950050408567,0.0045168563640018205
private enterprise,1014,225,10,0.14285714285714285,0.04,35.680939674377434,-2.654206377944292,39.75677354614201,40.84800453345118,7.3993074461248245,14.043163635899544,-2.567802426443943,0.0422899891947776,0.009707210160657684
successive processes,62,471,10,0.07692307692307693,0.5,52.967987209558494,-1.4672794804599825,105.36285072575932,114.7514491424258,10.365151014345543,17.009007204120266,-2.418725755051936,0.020773923575306275,0.1387666149677875
royal palace,73,72,9,0.3333333333333333,0.3333333333333333,59.99724384397268,-0.008878151346452775,216.6839932805813,243.5936769899976,12.687177920577822,19.027027923462445,-1.975451828155788,0.11109215799307656,0.10973740406984152
monetary unification,488,69,11,0.25,0.05555555555555555,57.81685099750757,-1.258556300714642,107.9456124836745,117.55836206331709,10.297172303754081,17.216035541028678,-1.35196524583761,0.13737331335422626,0.022026173566728924
devotional movement,20,954,10,0.030303030303030307,1.0,55.494585670530796,-2.3132458517875616,115.31654329444092,141.99069354377494,10.979157023452327,17.62301321322705,-1.754718197547706,0.010368251276870376,0.3330857012823741
vertical acceleration,104,52,10,0.2,0.2,67.17620646953583,0.1844245711374276,233.39363345983296,266.83364335054824,12.798051138063016,19.441907327837747,-0.7715886068665079,0.1612633210955635,0.08770579732080068
new phase,4878,249,9,0.06666666666666668,0.005649717514124294,18.507833816111084,-4.9891053588967065,15.157835313675315,15.474205539110349,4.834851506035887,11.17470150892051,-1.7312943868920951,0.03361881524323941,0.0017769752734119579
foreign companies,1599,201,9,0.1,0.02564102564102564,28.65176387131214,-3.4882864813094825,30.099228898689795,30.872396726678662,6.752921566240891,13.092771569125516,-2.3198427270968986,0.042442156099606464,0.005544830677071654
radioactive elements,41,638,10,0.045454545454545456,0.3333333333333333,53.63057648390532,-1.8052924556007115,107.86277384971449,121.25117292739908,10.523965955962248,17.167822145736977,-1.3770854220345807,0.015421453775081391,0.1959128106087933
modern times,721,1013,11,0.028571428571428567,0.04166666666666666,29.28268164396286,-2.8592138922607635,24.493547691014072,24.82370830120565,5.858160190053175,12.777023427327766,-1.972118204099532,0.01055502449400118,0.01476437960987371
tribal council,247,81,9,0.3333333333333333,0.09090909090909093,49.92395243048668,-1.0947782247520998,116.2865522406997,124.8036030223414,10.758710246430844,17.098560249315472,-2.0128807751614968,0.09993587385374514,0.03513521987161496
broad categories,282,472,15,0.043478260869565216,0.16666666666666666,65.58184135705233,-0.8009286528981711,77.2105921975157,80.50078614750788,8.761698673305721,16.57547986452276,-1.4555319691620439,0.030727609173352155,0.05038251701083138
military assistance,1252,446,13,0.06666666666666668,0.0196078431372549,39.38149931281804,-2.3506646228069137,33.09352387398254,33.76486897194362,6.486523450746009,13.887402887028193,-1.4630419549304985,0.02799748060326053,0.010160895292540564
military expenditures,1252,71,14,0.25,0.0196078431372549,64.58621853590012,-1.7851021152104765,83.58938355952212,92.01607762910828,9.244591435078142,16.85930127919335,-0.7989427756266256,0.16438092286905573,0.011040017952646851
social protest,5779,58,11,0.25,0.008695652173913044,35.896872639656074,-4.597575497333354,33.83226792226573,37.020520407447314,6.981848948391958,13.900712185666551,-1.7954119117843157,0.15792209745958494,0.001884768588056479
current situation,915,834,14,0.047619047619047616,0.03571428571428571,39.594749890267856,-2.18051812191347,30.503339858622013,31.00734113432567,6.142825894899374,13.757535739014582,-1.890315860505124,0.016271922829740985,0.014853477598525715
modern science,721,921,11,0.038461538461538464,0.04166666666666666,30.172270566225052,-2.7815764808664976,25.715555548699058,26.075847784173927,5.9955213027629775,12.914384540037572,-2.174158259574088,0.011615412101297316,0.014788254194135885
political authority,5244,563,15,0.06666666666666668,0.005917159763313609,26.19347080588341,-3.6972301616652015,15.99629665803031,16.266815407707185,4.2904499927643736,12.104231183981408,-1.6440701547935772,0.0245918736269069,0.002706099196304744
inner self,211,616,15,0.0625,0.125,65.8264991119504,-0.9293702028954628,77.76174722896998,81.46583292721357,8.79600734566427,16.609788536881307,-1.5069744308855493,0.02371701047090305,0.06621177079973338
environmental impacts,959,73,13,0.5,0.023809523809523808,61.91274915635586,-1.6462444758318415,88.09521357723663,96.30124449136964,9.482230633700784,16.883110069982965,-1.5956350022654422,0.1509138611078891,0.013355532478673252
practical discipline,323,249,15,0.08333333333333333,0.1111111111111111,71.99629699438809,-0.41983848554266495,98.39581522917048,103.65885999450262,9.48850078830435,17.302281979521386,-1.1968735903587244,0.056734326204567725,0.04431405287211301
conventional balance,269,380,13,0.07692307692307693,0.16666666666666666,58.21295846998692,-0.9978642556560092,76.46754741746467,79.63399669068345,8.936124226711359,16.33700366299354,-2.048275090709605,0.03300904301919876,0.04600063857692661
international systems,2077,741,14,0.024390243902439025,0.016129032258064516,31.27814354002476,-2.8600101024112745,21.22704152917505,21.5186175441813,5.130742168364962,12.745452012480163,-1.1278593381922826,0.018004071634414576,0.006503007302305019
personal identity,1075,649,13,0.037037037037037035,0.02564102564102564,36.93941918760538,-2.3722597704375072,29.629491578124906,30.120538729009127,6.165246585122969,13.566126021405154,-1.3662114302088042,0.019358430690549357,0.011780053598687192
different parts,2783,544,12,0.05,0.0125,25.41482983529568,-3.5404509697621585,18.256450261530734,18.51834821855246,4.932076945597048,12.102001947039357,-1.8826618005779605,0.020860686675699198,0.004152158633047967
very nature,449,1974,13,0.03448275862068965,0.07692307692307693,34.2608772367239,-2.8570976222817936,26.13990844835403,26.614416764031734,5.819964288401387,13.220843724683569,-2.6326962053645966,0.006425963143327721,0.027626267887484283
traumatic event,67,315,14,0.16666666666666666,0.25,81.79456184804441,-0.06477025539023787,168.22474112124348,189.04636219789742,11.319060192670394,18.933770036785603,-1.5010967686381362,0.0425357961347522,0.17275772730859995
low frequencies,717,44,12,0.3333333333333333,0.038461538461538464,64.17027356475593,-1.4466238423366766,116.45460704671949,132.51154293826772,10.516704052839794,17.686629054282104,-1.0327433482522892,0.21409958943877408,0.01644948146660864
educational levels,951,1139,13,0.03125,0.02127659574468085,32.098383657634265,-2.6462444758318417,23.67307665766979,23.98260508701788,5.530588635030255,12.93146807131244,-1.4496378065597135,0.011037868696175282,0.01318983843391455
very beginning,449,630,11,0.2,0.07692307692307693,38.169987097382545,-2.1857355162897742,39.4792249477042,40.31773952334737,7.2266544449667105,14.145517682241303,-3.5825648916354544,0.0170441231490435,0.02374949912425328
tropical rain,63,86,12,0.3333333333333333,0.25,82.29101315885781,0.7352967738055878,274.65372088891405,319.9090418564366,13.058420301976977,20.22834530341929,-1.1427620732810395,0.1224326227488736,0.15997767174452734
great concern,1171,747,11,0.03333333333333333,0.03225806451612903,27.60139323771,-3.002977699799896,22.324593387706532,22.606454343266826,5.597944304804684,12.516807542079274,-2.050703416986492,0.014207931213615868,0.009112349587967295
political events,5244,691,15,0.043478260869565216,0.005917159763313609,23.70752543956041,-3.728525231365553,14.295739274219784,14.503015896500024,3.9948992044563436,11.80868039567338,-1.4214863355946168,0.019886775456994046,0.002672876519583649
short stories,417,245,14,0.07692307692307693,0.07692307692307693,63.54881201684475,-0.8157427075503232,82.06471872429509,85.79855156492481,9.043815889068206,16.658525733183414,-1.1263310581899375,0.05394579728145065,0.032418991668657145
literary characters,414,266,12,0.1,0.05882352941176471,52.17091405391693,-1.2895066171949847,68.2585069931051,70.79938590743991,8.713195587178479,15.883120588620795,-1.503750545980751,0.043057989595291404,0.02809995549842188
traditional values,1003,1084,14,0.027777777777777776,0.03571428571428571,35.39446270465851,-2.431732103892104,25.462150880586552,25.818226519655344,5.63210246954939,13.246812313664599,-1.7053258620996958,0.012490107587180018,0.013484611401891278
judicial system,232,3432,15,0.010752688172043013,0.14285714285714285,42.53071092069149,-3.0371869597654015,31.433391127143487,32.522031213613765,6.181078242439238,13.994859433656275,-1.6930257878611734,0.004291378015298593,0.05983846517560006
local communities,1184,217,12,0.06666666666666668,0.02631578947368421,43.419324204325676,-2.3068212024971544,44.733581615101926,46.20893173586957,7.490960382105565,14.660885383547877,-1.1411015085798142,0.052094431373658455,0.00997710683176428
prohibited use,22,3156,11,0.02083333333333333,1.0,49.65729711949825,-3.72499295250013,66.61254392503727,81.7598642015248,9.253120989444382,16.171984226718973,-2.4811115788194487,0.0034676066238230477,0.33251459087608903
social value,5779,1163,14,0.037037037037037035,0.008695652173913044,14.590453647077085,-4.152233096640577,9.19163796666742,9.282299213712877,3.0041178654666214,10.618827709581831,-2.4018604352383455,0.010396455013178565,0.0021148435201600387
normal force,290,759,15,0.043478260869565216,0.09090909090909093,59.13420732319355,-1.26169795827098,60.34059754890938,62.50342283107843,8.036027909635955,15.849809100852996,-1.3523928094442093,0.01930455599439705,0.048983302459323856
direct relationship,641,1593,11,0.030303030303030307,0.03333333333333333,26.15641535073519,-3.2206881151241995,20.588693458896685,20.845831630389345,5.374722999951085,12.293586237225675,-2.1429082781053417,0.0066914559464081825,0.016457735416427
demographic data,152,1903,12,0.020408163265306117,0.14285714285714285,42.093174397945404,-2.8517490414160576,41.73791558989344,43.50412024093579,7.319977620461386,14.489902621903699,-1.7675236414004851,0.006226855320692924,0.07267688711810727
previous year,418,1909,12,0.025,0.09090909090909093,31.88405618071556,-3.0291338222107087,25.448856546587802,25.90333481360309,5.856004460694174,13.025929462136483,-2.5332282297621966,0.006138230133206078,0.0274115758756126
consultative parties,22,620,11,0.0625,0.5,65.12547633051872,-1.4561761940723303,149.52868414493062,184.76891024103068,11.6008780741836,18.519741311458194,-1.2592354830009855,0.01742693461849072,0.33317238450363895
political ideology,5244,242,14,0.1,0.005917159763313609,33.356756620109074,-3.814173707894983,23.09063061310328,23.83110609915253,5.409042194019094,13.023752038134301,-1.3431791038926404,0.0533278165334813,0.0025997812294845787
substantial increase,251,540,12,0.07692307692307693,0.14285714285714285,50.03322185575962,-1.5007312476761274,61.61472451917103,63.77824025698311,8.413605829177389,15.583530830619704,-2.336349272597253,0.021673965876098548,0.0454871922758024
particular type,1190,1067,11,0.03333333333333333,0.024390243902439025,24.151795789599422,-3.2353219719907034,18.39290346897995,18.58413880234637,5.060343779075405,11.97920701635,-2.1437548434441243,0.009895209421133215,0.008882078531839815
invisible hand,42,986,12,0.047619047619047616,0.5,61.303119346499436,-1.8689939878499902,101.3279791060747,115.60922525302,10.124203721022322,17.294128722464635,-1.9238430550266348,0.012013143474761895,0.2219662859809756
academic community,633,1904,13,0.02083333333333333,0.04,30.90780207514763,-2.922738327009393,22.359214059199356,22.67599156832876,5.376562744862644,12.77744218114483,-1.7822070867963216,0.00661710630796677,0.019629735039847638
social institutions,5779,832,13,0.027027027027027032,0.008695652173913044,16.15079391747713,-4.295436122610637,10.405082980144547,10.524378644555288,3.3803983248822362,10.78127776116442,-1.9000696212084385,0.01388642298912785,0.0020285040782435705
teenage girls,22,264,12,0.07692307692307693,1.0,80.53105033189057,-0.10619940383192514,243.06142568572952,308.9702727986512,12.958139242183245,20.128064243625555,-1.1322288994670946,0.043472548895345964,0.3528726370864042
central theme,970,365,14,0.08333333333333333,0.029411764705882356,48.71754251420498,-1.7978600026900011,44.68005781592866,45.87600313992253,7.250763810673572,14.865473654788778,-1.487811591445241,0.036687529820821685,0.014132883870118969
elementary students,308,7042,12,0.006944444444444444,0.1,21.74285665154457,-4.678306699651506,14.909372553536347,15.225846021835551,4.413408927620962,11.583333929063276,-2.3475355905425253,0.0016212007595546355,0.035674975340656584
wet season,12,149,12,0.14285714285714285,1.0,91.04083823412657,0.6385435409260003,378.8291225722043,556.9163183346146,14.657833958995676,21.827758960437983,-0.5731295071021455,0.07453104586029254,0.4999613156319896
personal history,1075,1805,11,0.022222222222222227,0.02564102564102564,20.266616910696033,-3.58396856679215,14.656652348565038,14.786167959813115,4.44853003184378,11.367393269118375,-2.212377129832037,0.005778237177366767,0.009660488770281046
social relationships,5779,556,15,0.05,0.008695652173913044,25.14925193786621,-3.8221636075716834,15.257752449670972,15.519725501636973,4.168347847767246,11.982129038984285,-1.8259894264466991,0.02477150988122,0.002444547898523941
other group,8884,2865,15,0.014084507042253518,0.004545454545454545,3.3547043874859814,-4.7101482524346325,3.2353033728471186,3.26496444712623,1.1825799738751095,8.996361165092146,-1.9799229885650609,0.0029070293301419713,0.000942276491399001
social environment,5779,874,14,0.03125,0.008695652173913044,17.663361273705963,-4.091138499393739,10.958287921541496,11.087044952038118,3.4162637774392413,11.030973621554448,-1.94628362157982,0.014267573370278232,0.0021898388505217363
military coup,1252,61,15,0.3333333333333333,0.0196078431372549,71.78971383720636,-1.5774623982104052,94.70843956260816,106.39808755807428,9.563136890570851,17.376918081787892,-0.7968330922364995,0.19704346156874614,0.011823152153211156
focal point,35,1638,13,0.029411764705882356,0.5,63.27071384340525,-2.329590700902036,90.48534689942194,106.4096964545165,9.770439539012957,17.17131897529514,-1.6071729058032482,0.007864928546990673,0.27040822925030983
